,id,pesquisa,tabela,nome_tabela
1546,CD,Censo Demográfico,3210,"Pessoas que tinham menos de 10 anos ininterruptos de residência no município, segundo o tempo ininterrupto de residência no município"
1547,CD,Censo Demográfico,3211,"Pessoas de 10 anos ou menos de idade, por existência e tipo de registro de nascimento, segundo a situação do domicílio e a idade"
1548,CD,Censo Demográfico,3212,"Pessoas de 10 anos ou menos de idade, por existência e tipo de registro de nascimento, segundo a cor ou raça e a idade"
1549,CD,Censo Demográfico,3213,"Pessoas de 5 anos ou mais de idade alfabetizadas e Taxa de alfabetização das pessoas de 5 anos ou mais de idade, por idade"
1550,CD,Censo Demográfico,3214,"Pessoas de 5 anos ou mais de idade, residentes em domicílios particulares, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por classes de rendimento nominal mensal domiciliar per capita, segundo a condição de alfabetização e a idade"
1551,CD,Censo Demográfico,3215,"Pessoas de 10 anos ou mais de idade, por alfabetização e sexo, segundo a situação do domicílio e a condição no domicílio"
1552,CD,Censo Demográfico,3216,"Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, por situação do domicílio, segundo o tipo do domicílio, a condição de ocupação, a existência de banheiro ou sanitário e esgotamento sanitário e a existência e número de banheiros de uso exclusivo do domicílio"
1553,CD,Censo Demográfico,3217,"Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, por situação do domicílio, segundo a forma de abastecimento de água, o destino do lixo e a existência de energia elétrica"
1554,CD,Censo Demográfico,3218,"Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
1555,CD,Censo Demográfico,3219,"Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
1556,CD,Censo Demográfico,3220,"Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, a existência e número de banheiros de uso exclusivo do domicílio, a principal forma de abastecimento de água, o destino do lixo e a existência de energia elétrica"
1557,CD,Censo Demográfico,3221,"Domicílios particulares permanentes, por existência de compartilhamento da responsabilidade pelo domicílio e o sexo da pessoa responsável pelo domicílio, segundo os grupos de idade, a cor ou raça, a condição de alfabetização e as classes de rendimento nominal mensal da pessoa responsável pelo domicílio"
1558,CD,Censo Demográfico,3222,"Domicílios particulares permanentes, por existência de compartilhamento da responsabilidade pelo domicílios e a situação do domicílio, segundo o sexo da pessoa responsável pelo domicílio e as classes de rendimento nominal mensal domiciliar per capita"
1559,CD,Censo Demográfico,3223,"Óbitos de pessoas que haviam residido com moradores dos domicílios particulares, ocorridos de agosto de 2009 a julho de 2010, por situação do domicílio, sexo e grupo de idade da pessoa falecida"
1560,CD,Censo Demográfico,3224,"Óbitos de crianças menores de 1 ano de idade que haviam residido com moradores dos domicílios particulares, ocorridos de agosto de 2009 a julho de 2010, por situação do domicílio e sexo da pessoa falecida, e o mês e ano de ocorrência do falecimento"
1561,CD,Censo Demográfico,3261,"Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar per capita"
1562,CD,Censo Demográfico,3263,"Domicílios particulares permanentes, total e com rendimento domiciliar, e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, total e com rendimento domiciliar, segundo a situação do domicílio, a existência e número de banheiros de uso exclusivo do domicílio e a a principal forma de abastecimento de água"
1563,CD,Censo Demográfico,3264,"Domicílios particulares permanentes, Moradores em domicílios particulares permanentes, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente e Média de moradores em domicílios particulares permanentes, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por situação do domicílio e classes de rendimento nominal mensal domiciliar per capita"
1564,CD,Censo Demográfico,3268,"Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar"
1565,CD,Censo Demográfico,3277,"Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
1566,CD,Censo Demográfico,3278,"Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por classes de rendimento nominal mensal domiciliar per capita, segundo a situação do domicílio, a cor ou raça e os grupos de idade"
1567,CD,Censo Demográfico,3279,"Pessoas de 10 anos ou mais de idade, Valor do rendimento nominal médio mensal, e mediano mensal, das pessoas de 10 anos ou mais de idade, por sexo, segundo a situação do domicílio e as classes de rendimento nominal mensal"
1568,CD,Censo Demográfico,3284,"Pessoas de 10 anos ou mais de idade, por sexo e as classes de rendimento nominal mensal, segundo a condição no domicílio e o compartilhamento da responsabilidade pelo domicílio"
1569,CD,Censo Demográfico,3324,"Pessoas de 5 anos ou mais de idade, por situação do domicílio, condição de alfabetização e sexo, segundo a idade"
1570,CD,Censo Demográfico,3325,"Domicílios particulares permanentes, total e com rendimento domiciliar, e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, total e com rendimento domiciliar, segundo a situação do domicílio,o tipo de domicílio e a existência de energia elétrica"
1571,CD,Censo Demográfico,3341,"Domicílios particulares permanentes, total e com rendimento domiciliar, e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, total e com rendimento domiciliar, segundo a situação do domicílio, o tipo de domicílio e o destino do lixo"
1572,CD,Censo Demográfico,3345,"Domicílios particulares permanentes, total e com rendimento domiciliar, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal dos domicílios particulares permanentes, total e com rendimento domiciliar, por situação do domicílio e classes de rendimento nominal mensal domiciliar - Universo 2010"
1573,CD,Censo Demográfico,3357,"Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por forma de abastecimento de água e existência e características do entorno"
1574,CD,Censo Demográfico,3358,"Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por cor ou raça e existência e características do entorno"
1575,CD,Censo Demográfico,3359,"Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por condição de ocupação do domicílio e existência e características do entorno"
1576,CD,Censo Demográfico,3360,"Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por existência de banheiro ou sanitário e tipo de esgotamento sanitário e existência e características do entorno"
1577,CD,Censo Demográfico,3361,"Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas urbanas com ordenamento regular, por destino do lixo e existência e características do entorno"
1578,CD,Censo Demográfico,3362,"Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas com ordenamento urbano regular, por adequação da moradia e existência e características do entorno"
1579,CD,Censo Demográfico,3363,"Domicílios particulares permanentes e Moradores em domicílios particulares permanentes, em áreas com ordenamento urbano regular, por classes de rendimento nominal mensal domiciliar per capita e existência e características do entorno"
1580,CD,Censo Demográfico,3364,"Domicílios particulares permanentes. em áreas com ordenamento urbano regular, por responsabilidade pelo domicílio e sexo e existência e características do entorno"
1581,CD,Censo Demográfico,3365,"Moradores em domicílios particulares permanentes, em áreas com ordenamento urbano regular, por grupos de idade e existência e características do entorno"
1582,CD,Censo Demográfico,3379,"Domicílios particulares ocupados e População residente em domicílios particulares ocupados, nos municípios com presença identificada de aglomerados subnormais, total e em aglomerados subnormais, e Número de aglomerados subnormais"
1583,CD,Censo Demográfico,3380,Domicílios particulares ocupados em aglomerados subnormais e Média de moradores em domicílios particulares ocupados em aglomerados subnormais
1584,CD,Censo Demográfico,3381,"População residente em domicílios particulares ocupados em aglomerados subnormais, por sexo"
1585,CD,Censo Demográfico,3382,"Domicílios particulares permanentes em aglomerados subnormais, por forma de abastecimento de água"
1586,CD,Censo Demográfico,3383,"Domicílios particulares permanentes em aglomerados subnormais, por tipo de esgotamento sanitário"
1587,CD,Censo Demográfico,3384,"Domicílios particulares permanentes em aglomerados subnormais, por destino do lixo"
1588,CD,Censo Demográfico,3385,"Domicílios particulares permanentes em aglomerados subnormais, por existência de energia elétrica"
1589,CD,Censo Demográfico,3422,"Pessoas ocupadas na semana de referência, que trabalhavam fora do domicílio e retornavam para seu domicílio diariamente, por tempo habitual de deslocamento para o trabalho - Resultados Gerais da Amostra"
1590,CD,Censo Demográfico,3424,"Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar per capita - Resultados Gerais da Amostra"
1591,CD,Censo Demográfico,3425,"População residente por tipo de deficiência, segundo a situação do domicílio, o sexo e os grupos de idade - Amostra - Características Gerais da População"
1592,CD,Censo Demográfico,3426,"População residente por tipo de deficiência, segundo o sexo e a cor ou raça - Amostra - Características Gerais da População"
1593,CD,Censo Demográfico,3427,"Pessoas de 5 anos ou mais de idade, por existência ou não de pelo menos uma das deficiências investigadas e alfabetização, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População"
1594,CD,Censo Demográfico,3428,"População residente, por existência ou não de pelo menos uma das deficiências investigadas e frequência à escola ou creche, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População"
1595,CD,Censo Demográfico,3429,"Pessoas de 15 anos ou mais de idade, por existência ou não de pelo menos uma das deficiências investigadas, segundo o sexo e o nível de instrução - Amostra - Características Gerais da População"
1596,CD,Censo Demográfico,3430,"Pessoas de 10 anos ou mais de idade, por existência ou não de pelo menos uma das deficiências investigadas e situação de ocupação na semana de referência, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População"
1597,CD,Censo Demográfico,3431,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por tipo de deficiência, segundo o sexo e as classes de rendimento nominal mensal de todos os trabalhos - Amostra - Características Gerais da População"
1598,CD,Censo Demográfico,3432,"Pessoas de 10 anos ou mais de idade, por tipo de deficiência, segundo o sexo e as classes de rendimento nominal mensa e os grupos de idade - Amostra - Características Gerais da População"
1599,CD,Censo Demográfico,3433,"Pessoas de 5 anos ou mais de idade, por tipo deficiência e alfabetização, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População"
1600,CD,Censo Demográfico,3434,"População residente, por tipo de deficiência e frequência à escola ou creche, segundo o sexo e os grupos de idade - Amostra - Características Gerais da População"
1601,CD,Censo Demográfico,3451,"Domicílios particulares permanentes, Moradores em domicílios particulares permanentes e Média de moradores em domicílios particulares permanentes, por situação do domicílio"
1602,CD,Censo Demográfico,3457,"Pessoas de 25 anos ou mais de idade, por nível de instrução, sexo e religião - Características Gerais da População"
1603,CD,Censo Demográfico,3458,"Pessoas de 10 anos ou mais de idade, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por religião, sexo e classes de rendimento nominal mensal domiciliar per capita - Características Gerais da População"
1604,CD,Censo Demográfico,3459,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por religião, segundo o sexo, a posição na ocupação e a categoria do emprego no trabalho principal e as classes de rendimento nominal mensal de todos os trabalhos - Características Gerais da População"
1605,CD,Censo Demográfico,3460,"Pessoas de 15 anos ou mais de idade, por grupos de idade e sexo, segundo o nível de instrução e a cor ou raça - Características Gerais da População"
1606,CD,Censo Demográfico,3461,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por cor ou raça, segundo o sexo, a posição na ocupação e a categoria do emprego no trabalho principal - Características Gerais da População"
1607,CD,Censo Demográfico,3462,"Pessoas residentes em domicílios particulares, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por cor ou raça, segundo o sexo e as classes de rendimento nominal mensal domiciliar per capita - Características Gerais da População"
1608,CD,Censo Demográfico,3484,"Pessoas de 10 anos ou mais de idade que viviam em união conjugal, por natureza da união conjugal, segundo a situação do domicílio, o sexo e os grupos de idade"
1609,CD,Censo Demográfico,3485,"Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, por estado conjugal e estado civil, segundo a condição no domicílio e os grupos de idade"
1610,CD,Censo Demográfico,3486,"Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por estado conjugal e estado civil, segundo as classes de rendimento nominal mensal domiciliar e os grupos de idade"
1611,CD,Censo Demográfico,3487,"Pessoas de 10 anos ou mais de idade, que viviam em união conjugal, por natureza da união conjugal, segundo o sexo, a cor ou raça, os grupos de idade e a religião"
1612,CD,Censo Demográfico,3488,"Pessoas de 10 anos ou mais de idade, que viviam em união conjugal, por natureza da união conjugal, segundo o nível de instrução, a condição de atividade na semana de rederência e os grupos de idade"
1613,CD,Censo Demográfico,3489,"Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, que viviam em união conjugal, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por natureza da união conjugal, segundo a condição no domicílio, as classes de rendimento nominal mensal domiciliar e os grupos de idade"
1614,CD,Censo Demográfico,3490,"Mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto as cuja condição no domicílio era pensionista, empregada ou seu parente, total e que tiveram filhos, e filhos tidos pelas mulheres de 10 anos ou mais, residentes em domicílios particulares, nascidos vivos, nascidos vivos no período de referência de 12 meses, nascidos mortos e os que estavam vivos na data de referência, segundo a situação, as classes de rendimento nominal mensal domiciliar per capita e os grupos de idade"
1615,CD,Censo Demográfico,3491,"Mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto as cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a), que tiveram filhos nascidos vivos, por número de filhos tidos nascidos vivos, segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar"
1616,CD,Censo Demográfico,3492,"Mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto as cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a), que tiveram filhos nascidos vivos, por número de filhos tidos nascidos vivos, segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar per capita"
1617,CD,Censo Demográfico,3493,"Filhos tidos nascidos vivos das mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto os das mulheres cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a), segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar"
1618,CD,Censo Demográfico,3494,"Filhos tidos nascidos vivos das mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, exceto os das mulheres cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a), segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar per capita"
1619,CD,Censo Demográfico,3495,"Unidades domésticas residentes em domicílios particulares. por tipo de família, segundo a situação do domicílio"
1620,CD,Censo Demográfico,3496,"Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, que viviam em união conjugal, por natureza da união conjugal, condição no domicílio e grupos de idade"
1621,CD,Censo Demográfico,3497,"Domicílios particulares permanentes, moradores em domicílios particulares permanentes e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, por situação do domicílio, tipo de material das paredes externas, número de cômodos, número de dormitórios e existência de água canalizada e forma de abastecimento de água"
1622,CD,Censo Demográfico,3498,"Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar, segundo o tipo de material das paredes externas, o número de cômodos, o número de dormitórios, a existência de água canalizada e forma de abastecimento de água e a existência de alguns bens duráveis"
1623,CD,Censo Demográfico,3499,"Domicílios particulares permanentes e Moradores em Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar per capita, segundo o tipo de material das paredes externas, o número de cômodos, o número de dormitórios, a existência de água canalizada e forma de abastecimento de água e a existência de alguns bens duráveis"
1624,CD,Censo Demográfico,3502,"Domicílios particulares permanentes, por tipo de material das paredes externas, segundo o tipo de domicílio, a condição de ocupação do domicílio, o número de cômodos, o número de dormitórios e a existência de banheiro ou sanitário e esgotamento sanitário"
1625,CD,Censo Demográfico,3503,"Domicílios particulares permanentes, por tipo de material das paredes externas, segundo o número de cômodos, a existência de água canalizada e forma de abastecimento de água, o destino do lixo, a existência de energia elétrica e a existência de alguns bens duráveis"
1626,CD,Censo Demográfico,3504,"Domicílios particulares permanentes, por densidade de moradores por cômodo, segundo o tipo de domicílio, a condição de ocupação do domicílio, o tipo de material das paredes externas, a existência de banheiro ou sanitário e esgotamento sanitário e a existência de água canalizada e forma de abastecimento de água"
1627,CD,Censo Demográfico,3505,"Domicílios particulares permanentes, por densidade de moradores por cômodo, segundo o tipo de domicílio, a condição de ocupação do domicílio, a existência de banheiro ou sanitário e esgotamento sanitário, a existência de água canalizada e forma de abastecimento de água e a existência de energia elétrica"
1628,CD,Censo Demográfico,3506,"Domicílios particulares permanentes, por número de dormitórios, segundo a condição de ocupação do domicílio, a existência de banheiro ou sanitário e esgotamento sanitário, a existência de água canalizada e forma de abastecimento de água, o destino do lixo e a existência de energia elétrica"
1629,CD,Censo Demográfico,3507,"Domicílios particulares permanentes, por densidade de moradores por dormitório, segundo o tipo de domicílio, a condição de ocupação do domicílio, o tipo de material das paredes externas, a existência de banheiro ou sanitário e esgotamento sanitário e a existência de água canalizada e forma de abastecimento de água"
1630,CD,Censo Demográfico,3508,"Domicílios particulares permanentes, por densidade de moradores por dormitório, segundo o tipo de domicílio, a condição de ocupação do domicílio, a existência de banheiro ou sanitário e esgotamento sanitário, a existência de água canalizada e forma de abastecimento de água e a existência de energia elétrica"
1631,CD,Censo Demográfico,3511,"Domicílios particulares permanentes alugados, por classes de aluguel nominal mensal, segundo o tipo de domicílio, o tipo de material das paredes externas, o número de cômodos e o número de dormitórios"
1632,CD,Censo Demográfico,3513,"Domicílios particulares permanentes e Moradores em Domicílios particulares permanentes por adequação da moradia, segundo o tipo de domicílio, a condição de ocupação do domicílio, o tipo de material das paredes externas e a existência de energia elétrica"
1633,CD,Censo Demográfico,3514,"Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal dos domicílios particulares permanentes, por adequação da moradia, tipo de domicílio, condição de ocupação do domicílio e tipo de material das paredes externas"
1634,CD,Censo Demográfico,3515,"Domicílios particulares permanentes e Moradores em Domicílios particulares permanentes, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente, por adequação da moradia, segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar per capita"
1635,CD,Censo Demográfico,3516,"Domicílios particulares permanentes, por existência de telefone, segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar per capita"
1636,CD,Censo Demográfico,3517,"Famílias únicas e conviventes principais residentes em domicílios particulares, por número de componentes, segundo o sexo, os grupos de idade e o nível de instrução das pessoas responsáveis pelas famílias"
1637,CD,Censo Demográfico,3518,"Pessoas em famílias únicas e conviventes principais residentes em domicílios particulares, por condição na família, segundo o sexo, os grupos de idade e o nível de instrução das pessoas responsáveis pelas famílias"
1638,CD,Censo Demográfico,3519,"Famílias únicas e conviventes principais residentes em domicílios particulares, exceto as pessoas cuja condição na família era pensionista, empregada doméstica ou parente do(a) empregado(a) doméstico(a), por classes de rendimento nominal mensal familiar per capita, segundo a situação do domicílio e o tipo de composição familiar"
1639,CD,Censo Demográfico,3520,"Famílias conviventes residentes em domicílios particulares, por classes de rendimento nominal mensal familiar per capita, segundo a situação do domicílio e o tipo de composição familiar"
1640,CD,Censo Demográfico,3521,"Pessoas em famílias únicas e conviventes principais residentes em domicílios particulares, por cor ou raça, segundo a situação do domicílio e a condição na família"
1641,CD,Censo Demográfico,3522,"Pessoas de 10 anos ou mais de idade, em famílias únicas e conviventes principais, residentes em domicílios particulares, por condição na família, segundo a situação do domicílio, o sexo e a condição de atividade e de ocupação"
1642,CD,Censo Demográfico,3523,"Famílias únicas e conviventes principais, com responsável e cônjuge ou companheiro(a), residentes em domicílios particulares, por sexo da pessoa responsável e existência de rendimento, segundo o número de filhos menores de 10 anos ou não economicamente ativos e as classes de rendimento nominal mensal familiar per capita das famílias com responsável e cônjuge ou companheiro(a)"
1643,CD,Censo Demográfico,3524,"Domicílios particulares permanentes alugados, por classes de aluguel nominal mensal, segundo a existência de banheiro ou sanitário e esgotamento sanitário, a existência de água canalizada e forma de abastecimento de água, o destino do lixo e a existência de energia elétrica"
1644,CD,Censo Demográfico,3525,"Domicílios particulares permanentes com rendimento domiciliar, moradores em domicílios particulares permanentes com rendimento domiciliar e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes com rendimento domiciliar, por situação do domicílio, tipo de material das paredes externas, número de cômodos, número de dormitórios e existência de água canalizada e forma de abastecimento de água"
1645,CD,Censo Demográfico,3527,"Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal dos domicílios particulares permanentes, por adequação da moradia, tipo de domicílio, condição de ocupação do domicílio e existência de energia elétrica"
1646,CD,Censo Demográfico,3528,"Total de famílias nas unidades domésticas com duas ou mais pessoas com parentesco, segundo a situação do domicílio"
1647,CD,Censo Demográfico,3530,"Domicílios particulares permanentes, moradores em domicílios particulares permanentes e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes, por situação do domicílio, número de cômodos e existência de alguns bens duráveis"
1648,CD,Censo Demográfico,3533,"População residente, por situação do domicílio e frequência à escola ou creche, segundo o sexo, a cor ou raça e os grupos de idade"
1649,CD,Censo Demográfico,3534,"Domicílios particulares permanentes com rendimento domiciliar, moradores em domicílios particulares permanentes com rendimento domiciliar e valor do rendimento nominal médio e mediano mensal dos domicílios particulares permanentes com rendimento domiciliar, por situação do domicílio, número de cômodos e existência de alguns bens duráveis"
1650,CD,Censo Demográfico,3535,"Pessoas residentes em domicílios particulares, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por classes de rendimento nominal mensal domiciliar per capita, segundo a frequência à escola ou creche"
1651,CD,Censo Demográfico,3536,"Pessoas que frequentavam creche ou escola, por situação do domicílio e rede de ensino, segundo o sexo, a cor ou raça, o curso que frequentavam e os grupos de idade"
1652,CD,Censo Demográfico,3537,"Pessoas residentes em domicílios particulares, que frequentavam escola ou creche, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por classes de rendimento nominal mensal domiciliar per capita, segundo a rede de ensino e o curso que frequentavam"
1653,CD,Censo Demográfico,3538,"Pessoas que frequentavam curso superior de graduação, por conclusão de outro curso superior de graduação, segundo o sexo, os grupos de idade, a rede de ensino que frequentavam e a situação de ocupação na semana de referência"
1654,CD,Censo Demográfico,3539,"Pessoas de 10 anos ou mais de idade, por frequência à escola e situação de ocupação na semana de referência, segundo o sexo, e os grupos de idade"
1655,CD,Censo Demográfico,3540,"Pessoas de 10 anos ou mais de idade, por nível de instrução, segundo a situação do domicílio, o sexo, a cor ou raça e os grupos de idade"
1656,CD,Censo Demográfico,3541,"Pessoas de 25 anos ou mais de idade, residentes em domicílios particulares, por nível de instrução, segundo a situação do domicílio, o sexo e a condição no domicílio e o compartilhamento da responsabilidade pelo domicílio"
1657,CD,Censo Demográfico,3542,"Pessoas de 15 anos ou mais de idade, residentes em domicílios particulares, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a), por nível de instrução, segundo os grupos de idade e as classes de rendimento nominal mensal domiciliar per capita"
1658,CD,Censo Demográfico,3543,"Pessoas com pelo menos nível superior de graduação concluído, por nível de instrução mais elevado concluído, segundo o sexo e as áreas gerais, específicas e detalhadas de formação do curso de nível mais elevado consluído"
1659,CD,Censo Demográfico,3544,"População residente, por grupos de idade, segundo a frequência à escola ou creche e curso e série que frequentavam"
1660,CD,Censo Demográfico,3545,"Pessoas de 10 anos ou mais de idade, que frequentavam escola, por grupos de idade, segundo a situação de ocupação na semana de referência e o curso que frequentavam"
1661,CD,Censo Demográfico,3546,"Pessoas que frequentavam e Pessoas que não frequentavam escola ou creche, por grupos de idade"
1662,CD,Censo Demográfico,3547,"Pessoas de 25 anos ou mais de idade, por sexo e nível de instrução"
1663,CD,Censo Demográfico,3548,"Pessoas de 10 anos ou mais de idade, Valor do rendimento nominal médio mensal, e mediano mensal, das pessoas de 10 anos ou mais de idade, por condição de atividade na semana de referência, segundo a situação do domicílio, o sexo, as classes de rendimento nominal mensal e os grupos de idade"
1664,CD,Censo Demográfico,3549,"Pessoas de 10 anos ou mais de idade com rendimento, Valor do rendimento nominal médio mensal e mediano mensal, das pessoas de 10 anos ou mais de idade, com rendimento, segundo a situação do domicílio, o sexo, a condição de atividade na semana de referência e os grupos de idade"
1665,CD,Censo Demográfico,3552,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, Valor do rendimento nominal médio mensal, e mediano mensal, de todos os trabalhos, das pessoas de 10 anos ou mais de idade ocupadas na semana de referência, por situação do domicílio e sexo, segundo as classes de rendimento nominal mensal de todos os trabalhos e os grupos de idade"
1666,CD,Censo Demográfico,3553,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência com rendimento de trabalho e Valor do rendimento nominal médio mensal e mediano mensal de todos os trabalhos, das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento de trabalho, segundo a situação do domicílio, o sexo, a cor ou raça, o nível de instrução, a condição de contribuição para instituto de previdência oficial em qualquer trabalho e os grupos de idade"
1667,CD,Censo Demográfico,3556,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por grupos de horas habitualmente trabalhadas por semana no trabalho principal, segundo a situação do domicílio, o sexo, os grandes grupos de ocupação no trabalho principal e as classes de rendimento nominal mensal do trabalho principal"
1668,CD,Censo Demográfico,3557,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho prinicpal, por sexo, segundo o nível de instrução, os grupos de horas habitualmente trabalhadas por semana no trabalho principal e os grandes grupos de ocupação no trabalho principal"
1669,CD,Censo Demográfico,3558,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por classes de rendimento nominal mensal do trabalho principal, segundo o sexo e a seção de atividade do trabalho principal - Amostra Rendimento"
1670,CD,Censo Demográfico,3559,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho prinicpal, por sexo e condição de contribuição para instituto de previdência oficial no trabalho principal, segundo a seção de atividade do trabalho principal"
1671,CD,Censo Demográfico,3560,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por classes de rendimento nominal mensal do trabalho principal, segundo o sexo e a posição na ocupação, subgrupo e categoria do emprego e contribuição para instituto de previdência oficial no trabalho principal"
1672,CD,Censo Demográfico,3561,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal, Valor do rendimento nominal médio mensal e Valor do rendimento nominal mediano mensal das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho prinicpal, por sexo, segundo a Posição na ocupação, subgrupo e categoria do emprego e contribuição para instituto de previdência oficial no trabalho principal"
1673,CD,Censo Demográfico,3562,"Domicílios particulares permanentes, Valor do rendimento nominal médio mensal e mediano mensal dos domicílios particulares permanentes, segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar"
1674,CD,Censo Demográfico,3563,"Domicílios particulares permanentes, Valor do rendimento nominal médio mensal per capita e mediano mensal per capita dos domicílios particulares permanentes, segundo a situação do domicílio e as classes de rendimento nominal mensal domiciliar"
1675,CD,Censo Demográfico,3569,"Pessoas de 10 anos ou mais de idade, por condição de atividade na semana de referência e as classes de rendimento nominal mensal"
1676,CD,Censo Demográfico,3570,"Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por classes de rendimento nominal mensal do trabalho principal"
